A_eig_hi,A_eig_hi_dimless,A_eig_lo,A_eig_lo_dimless,A_trace,A_traceless_norm,A_traceless_norm_dimless,a0,delta,invariant_split_dimless,leakage,n,n_sites_0,n_sites_delta,overlap_M11,overlap_M12,overlap_M21,overlap_M22,principal_axis_deg,sv_max,sv_min,symmetry_class_0,x0,y0
0.005487252135709432,1.100892374311576,-0.008025871213915597,-1.61020857035288,-0.002538619078206166,0.009555221155530133,1.9170378624534918,33.7,0.02,2.711100944664456,0.00042002715468247853,2.0,3566,3573,-0.4617543400798674,-0.886753198198979,0.8867354731091279,-0.4618569489808012,26.967204049805012,0.9998420273095998,0.9997378987094889,C1,0.31,0.17
0.00600460364264928,1.2046871908685985,-0.006869053650863031,-1.3781194295337122,-0.0008644500082137518,0.009103050370914212,1.8263200757799833,33.7,0.04,2.5828066204023106,0.001235092767558621,2.0,3566,3570,0.4858899013733953,-0.8733109947406821,0.8732890748617382,0.4859371527269803,-28.71904079751133,0.9994083065337155,0.999356218420786,C1,0.31,0.17
0.00904546519481399,0.9522519199200256,-0.012077810058978336,-1.2714788647559463,-0.0030323448641643436,0.014936411172826545,1.5724151173776622,24.3,0.01,2.223730784675972,0.00012007224562338159,2.0,1855,1856,0.9905511662728675,0.1367533624968897,0.13670192494280423,-0.9905449732682213,-79.00440004902829,0.9999658662528611,0.9999140572258791,C1,0.23,0.41
0.007968617520931191,0.838887903495025,-0.012363540519867254,-1.301558841197241,-0.004394922998936061,0.014377006826805169,1.513524407940572,24.3,0.02,2.140446744692266,0.00034487144466743835,2.0,1855,1858,-0.9862079803100037,0.1642775820105762,0.16418304829292713,0.9862864083954159,78.53694287900571,0.9998889632940995,0.9997661317494787,C1,0.23,0.41
0.009417093076035065,0.9913746577524004,-0.009460098285005478,-0.9959019863006453,-4.300520897041263e-05,0.01334819002114788,1.4052167911035534,24.3,0.04,1.9872766440530456,0.0008690901829747633,2.0,1855,1856,-0.9673597771556445,-0.2516292653026369,-0.25154079494528114,0.9674124366044627,-73.88449104843187,0.9996168373305157,0.9995138809238158,C1,0.23,0.41
0.006969883034463863,1.3995796934335831,-0.00571398626061909,-1.1473907236861012,0.0012558967738447724,0.00896884999023699,1.8009800534268585,33.7,0.01,2.5469704171196845,0.00013881883724997657,2.0,3570,3568,-0.9678479106025435,-0.2512641946534278,0.25125792235371525,-0.967847377021527,74.644737402772,0.9999337356446797,0.9999274406901613,C1,0.23,0.41
0.007318583226411325,1.4696000517856493,-0.005372194378823016,-1.078757580952207,0.0019463888475883089,0.008973734903191576,1.8019609629974356,33.7,0.02,2.548357632737856,0.0004231093925608498,2.0,3570,3562,0.9710792146853916,0.23803619665390494,0.23801354340028202,-0.971003224640097,-75.74826109106684,0.9998280695086087,0.9997487747617234,C1,0.23,0.41
0.006028684089534404,1.2105832749438692,-0.006328767419835652,-1.2708411778886899,-0.0003000833303012495,0.008738037760459503,1.7546320576000207,33.7,0.04,2.481424452832559,0.001154612630535734,2.0,3570,3570,0.9608014658155563,-0.27507442684360517,0.2750836801213387,0.9608404376654691,-73.83854955902412,0.9994425544038414,0.9994024990891573,C1,0.23,0.41
0.011437059448533213,1.2013428353332682,-0.02341781297982923,-2.45979501716241,-0.011980753531296018,0.02464611665148711,2.5888154023584478,24.3,0.01,3.661137852495678,0.00032828008547991505,2.0,1851,1855,-0.5609086902090957,-0.8276803433024145,-0.827612616002052,0.5610057826992464,-26.80729569800625,0.9998950349737586,0.9997766544903245,C1,0.6875,0.75
0.009928223349790075,1.042855468447265,-0.017525652536222812,-1.8408855181418826,-0.007597429186432733,0.019412821808853547,2.039112806802771,24.3,0.02,2.8837409865891477,0.0005831761952460601,2.0,1851,1856,0.5394799547793047,0.8416932538786067,-0.8415374352272924,0.5395945120987993,28.072879440487938,0.9998050637598046,0.9996116656430941,C1,0.6875,0.75
