n,target,protocol,left_out_group,a,aspect_ratio,y_true,y_pred,residual,abs_residual,squared_residual,N_sites,analytic_area,N_sites_over_area,edge_area_error_signed,edge_area_error_abs,N_A,N_B,delta_N,imbalance_ratio,abs_delta_N_over_N
3.0,dE1,LOAO,24.0,24.0,0.94,0.013700469152162054,0.013411320621501927,-0.00028914853066012644,0.00028914853066012644,8.360687278291008e-08,1901.0,1913.0577699091089,0.9936971219067359,-0.00630287809326413,0.00630287809326413,959.0,942.0,17.0,0.008942661756970016,0.008942661756970016
3.0,dE1,LOAO,24.0,24.0,1.0,0.013601130937783257,0.013300706199384334,-0.0003004247383989224,0.0003004247383989224,9.025502344206095e-08,2005.0,2035.1678403288395,0.9851767310140057,-0.014823268985994287,0.014823268985994287,1005.0,1000.0,5.0,0.0024937655860349127,0.0024937655860349127
3.0,dE1,LOAO,27.0,27.0,0.67,0.011299617526890238,0.01138526506207405,8.564753518381166e-05,8.564753518381166e-05,7.335500283062256e-09,1723.0,1725.7587296038457,0.998401439577548,-0.001598560422451989,0.001598560422451989,861.0,862.0,-1.0,0.0005803830528148578,0.0005803830528148578
3.0,dE1,LOAO,27.0,27.0,0.72,0.011174546336807367,0.011177282824708507,2.7364879011393395e-06,2.7364879011393395e-06,7.488366033081987e-12,1845.0,1854.5466944996547,0.9948522760154981,-0.005147723984501917,0.005147723984501917,921.0,924.0,-3.0,0.0016260162601626016,0.0016260162601626016
3.0,dE1,LOAO,27.0,27.0,0.78,0.01102060870216448,0.010986066282302644,-3.4542419861836524e-05,3.4542419861836524e-05,1.1931787699113983e-09,2009.0,2009.092252374627,0.9999540825591667,-4.591744083326521e-05,4.591744083326521e-05,1007.0,1002.0,5.0,0.0024888003982080635,0.0024888003982080635
3.0,dE1,LOAO,27.0,27.0,0.83,0.010968809686047187,0.010865978837757567,-0.00010283084828962077,0.00010283084828962077,1.0574183359963004e-08,2135.0,2137.880217270436,0.9986527695765326,-0.0013472304234674048,0.0013472304234674048,1069.0,1066.0,3.0,0.001405152224824356,0.001405152224824356
3.0,dE1,LOAO,27.0,27.0,0.89,0.010861365968046766,0.010759986666601534,-0.00010137930144523202,0.00010137930144523202,1.0277762761523224e-08,2287.0,2292.425775145407,0.9976331730325869,-0.0023668269674130826,0.0023668269674130826,1147.0,1140.0,7.0,0.003060778312199388,0.003060778312199388
3.0,dE1,LOAO,27.0,27.0,0.94,0.010840874850745585,0.010698014426979032,-0.00014286042376655296,0.00014286042376655296,2.040910067875909e-08,2417.0,2421.213740041216,0.9982596579676009,-0.0017403420323991448,0.0017403420323991448,1207.0,1210.0,-3.0,0.0012412081092263137,0.0012412081092263137
3.0,dE1,LOAO,27.0,27.0,1.0,0.010756768889342627,0.010649896890827522,-0.00010687199851510537,0.00010687199851510537,1.1421624066612685e-08,2545.0,2575.7592979161877,0.9880581629110017,-0.01194183708899832,0.01194183708899832,1281.0,1264.0,17.0,0.0066797642436149315,0.0066797642436149315
3.0,dE1,LOAO,30.0,30.0,0.67,0.009118061617535034,0.009172901614602932,5.4839997067897966e-05,5.4839997067897966e-05,3.0074252784070576e-09,2137.0,2130.566332844254,1.003019698122779,0.0030196981227790243,0.0030196981227790243,1067.0,1070.0,-3.0,0.0014038371548900327,0.0014038371548900327
3.0,dE1,LOAO,30.0,30.0,0.72,0.009007783500552868,0.009037091276453293,2.9307775900424757e-05,2.9307775900424757e-05,8.589457282295181e-10,2279.0,2289.5638203699446,0.9953860991879939,-0.004613900812006078,0.004613900812006078,1139.0,1140.0,-1.0,0.00043878894251864854,0.00043878894251864854
3.0,dE1,LOAO,30.0,30.0,0.78,0.008947931912962392,0.00892120716339478,-2.6724749567611644e-05,2.6724749567611644e-05,7.142122394515588e-10,2479.0,2480.3608054007736,0.9994513679631566,-0.0005486320368434106,0.0005486320368434106,1245.0,1234.0,11.0,0.004437273093989512,0.004437273093989512
3.0,dE1,LOAO,30.0,30.0,0.83,0.00881282519553972,0.008856312928740704,4.348773320098434e-05,4.348773320098434e-05,1.8911829389599957e-09,2621.0,2639.358292926464,0.9930444104630793,-0.006955589536920659,0.006955589536920659,1311.0,1310.0,1.0,0.00038153376573826786,0.00038153376573826786
3.0,dE1,LOAO,30.0,30.0,0.89,0.008793665915407534,0.008809190344527729,1.5524429120195374e-05,1.5524429120195374e-05,2.410078995079701e-10,2817.0,2830.155277957292,0.9953517469307241,-0.004648253069275854,0.004648253069275854,1409.0,1408.0,1.0,0.0003549875754348598,0.0003549875754348598
3.0,dE1,LOAO,30.0,30.0,0.94,0.008797580760520951,0.008791185166149977,-6.395594370973631e-06,6.395594370973631e-06,4.09036273580296e-11,2989.0,2989.1527654829833,0.9999488933838553,-5.110661614471379e-05,5.110661614471379e-05,1495.0,1494.0,1.0,0.00033456005352960856,0.00033456005352960856
3.0,dE1,LOAO,30.0,30.0,1.0,0.008700365448283343,0.00879075753932921,9.039209104586693e-05,9.039209104586693e-05,8.170730123644297e-09,3157.0,3179.949750513812,0.9927829832813856,-0.007217016718614411,0.007217016718614411,1577.0,1580.0,-3.0,0.0009502692429521698,0.0009502692429521698
3.0,dE1,LOAO,33.0,33.0,0.67,0.007577482224882637,0.007525848097323359,-5.163412755927743e-05,5.163412755927743e-05,2.6660831288077333e-09,2579.0,2577.9852627415476,1.0003936163922726,0.00039361639227264433,0.00039361639227264433,1287.0,1292.0,-5.0,0.0019387359441644049,0.0019387359441644049
3.0,dE1,LOAO,33.0,33.0,0.72,0.0074250882562885145,0.007444571529315319,1.9483273026804117e-05,1.9483273026804117e-05,3.7959792783699285e-10,2753.0,2770.372222647633,0.9937292821139282,-0.006270717886071808,0.006270717886071808,1375.0,1378.0,-3.0,0.0010897203051216855,0.0010897203051216855
3.0,dE1,LOAO,33.0,33.0,0.78,0.007374125627291672,0.007384950413194435,1.0824785902762563e-05,1.0824785902762563e-05,1.171759898406471e-10,2981.0,3001.2365745349357,0.9932572544574992,-0.006742745542500761,0.006742745542500761,1493.0,1488.0,5.0,0.0016772895001677288,0.0016772895001677288
3.0,dE1,LOAO,33.0,33.0,0.83,0.007355628332267106,0.007360768371524895,5.1400392577895596e-06,5.1400392577895596e-06,2.6420003571617846e-11,3189.0,3193.6235344410206,0.9985522606559104,-0.0014477393440895936,0.0014477393440895936,1591.0,1598.0,-7.0,0.0021950454687989967,0.0021950454687989967
3.0,dE1,LOAO,33.0,33.0,0.89,0.007296601956686466,0.007356507134560273,5.9905177873806684e-05,5.9905177873806684e-05,3.588630336092418e-09,3425.0,3424.4878863283243,1.000149544600149,0.000149544600148932,0.000149544600148932,1709.0,1716.0,-7.0,0.0020437956204379564,0.0020437956204379564
3.0,dE1,LOAO,33.0,33.0,0.94,0.0072654643308385225,0.007370075453198162,0.0001046111223596399,0.0001046111223596399,1.094348692134355e-08,3605.0,3616.8748462344097,0.996716821361189,-0.003283178638811002,0.003283178638811002,1803.0,1802.0,1.0,0.00027739251040221914,0.00027739251040221914
3.0,dE1,LOAO,33.0,33.0,1.0,0.007205402377096437,0.007403408307607603,0.00019800593051116575,0.00019800593051116575,3.92063485175926e-08,3821.0,3847.7391981217124,0.9930506729419797,-0.006949327058020316,0.006949327058020316,1913.0,1908.0,5.0,0.0013085579691180318,0.0013085579691180318
3.0,dE1,LOAO,36.0,36.0,0.67,0.006341144397002285,0.006299560167235884,-4.158422976640111e-05,4.158422976640111e-05,1.72924816526484e-09,3073.0,3068.015519295726,1.001624659547165,0.0016246595471649528,0.0016246595471649528,1537.0,1536.0,1.0,0.0003254149040026033,0.0003254149040026033
3.0,dE1,LOAO,36.0,36.0,0.72,0.006215501920828537,0.006256101816301954,4.059989547341731e-05,4.059989547341731e-05,1.6483515124524113e-09,3275.0,3296.97190133272,0.9933357329118158,-0.006664267088184239,0.006664267088184239,1637.0,1638.0,-1.0,0.0003053435114503817,0.0003053435114503817
3.0,dE1,LOAO,36.0,36.0,0.78,0.006227582025653433,0.006234179480565899,6.597454912465883e-06,6.597454912465883e-06,4.352641132202022e-11,3569.0,3571.719559777114,0.9992385852999939,-0.0007614147000061244,0.0007614147000061244,1785.0,1784.0,1.0,0.0002801905295601009,0.0002801905295601009
3.0,dE1,LOAO,36.0,36.0,0.83,0.00614769620370792,0.006236244752199228,8.854854849130872e-05,8.854854849130872e-05,7.840845439917651e-09,3779.0,3800.6759418141082,0.9942968192642696,-0.005703180735730395,0.005703180735730395,1893.0,1886.0,7.0,0.0018523418893887271,0.0018523418893887271
3.0,dE1,LOAO,36.0,36.0,0.89,0.006146993397857958,0.00625846293930659,0.00011146954144863191,0.00011146954144863191,1.2425458670768269e-08,4061.0,4075.423600258501,0.9964608340940102,-0.003539165905989794,0.003539165905989794,2029.0,2032.0,-3.0,0.0007387343018960847,0.0007387343018960847
3.0,dE1,LOAO,36.0,36.0,0.94,0.006091014960147856,0.006290627999214274,0.00019961303906641803,0.00019961303906641803,3.984536536533133e-08,4287.0,4304.379982295495,0.9959622564998951,-0.0040377435001048845,0.0040377435001048845,2141.0,2146.0,-5.0,0.001166316771635176,0.001166316771635176
3.0,dE1,LOAO,36.0,36.0,1.0,0.006060127492584222,0.0063428213754724355,0.0002826938828882136,0.0002826938828882136,7.991583142241502e-08,4553.0,4579.127640739889,0.9942941881533428,-0.005705811846657194,0.005705811846657194,2281.0,2272.0,9.0,0.001976718647045904,0.001976718647045904
3.0,dE1,LOARO,0.67,24.0,0.67,0.014316410292820603,0.0145835432240063,0.0002671329311856978,0.0002671329311856978,7.136000292386275e-08,1357.0,1363.562453020323,0.9951872735966094,-0.004812726403390588,0.004812726403390588,681.0,676.0,5.0,0.0036845983787767134,0.0036845983787767134
3.0,dE1,LOARO,0.67,27.0,0.67,0.011299617526890238,0.011443184739819635,0.00014356721292939703,0.00014356721292939703,2.0611544628314826e-08,1723.0,1725.7587296038457,0.998401439577548,-0.001598560422451989,0.001598560422451989,861.0,862.0,-1.0,0.0005803830528148578,0.0005803830528148578
3.0,dE1,LOARO,0.67,30.0,0.67,0.009118061617535034,0.00919690478877788,7.884317124284661e-05,7.884317124284661e-05,6.216245651628834e-09,2137.0,2130.566332844254,1.003019698122779,0.0030196981227790243,0.0030196981227790243,1067.0,1070.0,-3.0,0.0014038371548900327,0.0014038371548900327
3.0,dE1,LOARO,0.67,33.0,0.67,0.007577482224882637,0.00753491166275699,-4.257056212564683e-05,4.257056212564683e-05,1.8122527596935566e-09,2579.0,2577.9852627415476,1.0003936163922726,0.00039361639227264433,0.00039361639227264433,1287.0,1292.0,-5.0,0.0019387359441644049,0.0019387359441644049
3.0,dE1,LOARO,0.67,36.0,0.67,0.006341144397002285,0.00627082958939454,-7.031480760774558e-05,7.031480760774558e-05,4.944172168914275e-09,3073.0,3068.015519295726,1.001624659547165,0.0016246595471649528,0.0016246595471649528,1537.0,1536.0,1.0,0.0003254149040026033,0.0003254149040026033
3.0,dE1,LOARO,0.72,24.0,0.72,0.014188909627826707,0.014185297520120184,-3.61210770652258e-06,3.61210770652258e-06,1.3047322083519812e-11,1459.0,1465.3208450367645,0.9956863747225231,-0.004313625277476918,0.004313625277476918,733.0,726.0,7.0,0.004797806716929404,0.004797806716929404
3.0,dE1,LOARO,0.72,27.0,0.72,0.011174546336807367,0.01118266215584942,8.115819042052441e-06,8.115819042052441e-06,6.5866518723341e-11,1845.0,1854.5466944996547,0.9948522760154981,-0.005147723984501917,0.005147723984501917,921.0,924.0,-3.0,0.0016260162601626016,0.0016260162601626016
3.0,dE1,LOARO,0.72,30.0,0.72,0.009007783500552868,0.00903489474234751,2.7111241794641402e-05,2.7111241794641402e-05,7.350194316475108e-10,2279.0,2289.5638203699446,0.9953860991879939,-0.004613900812006078,0.004613900812006078,1139.0,1140.0,-1.0,0.00043878894251864854,0.00043878894251864854
3.0,dE1,LOARO,0.72,33.0,0.72,0.0074250882562885145,0.007445789753062277,2.0701496773762457e-05,2.0701496773762457e-05,4.285519686740974e-10,2753.0,2770.372222647633,0.9937292821139282,-0.006270717886071808,0.006270717886071808,1375.0,1378.0,-3.0,0.0010897203051216855,0.0010897203051216855
3.0,dE1,LOARO,0.72,36.0,0.72,0.006215501920828537,0.006237145085285809,2.1643164457272462e-05,2.1643164457272462e-05,4.68426567724542e-10,3275.0,3296.97190133272,0.9933357329118158,-0.006664267088184239,0.006664267088184239,1637.0,1638.0,-1.0,0.0003053435114503817,0.0003053435114503817
3.0,dE1,LOARO,0.78,24.0,0.78,0.01384577100274198,0.013916422866580685,7.065186383870513e-05,7.065186383870513e-05,4.99168586388293e-09,1577.0,1587.4309154564946,0.9934290586412732,-0.006570941358726823,0.006570941358726823,787.0,790.0,-3.0,0.0019023462270133164,0.0019023462270133164
3.0,dE1,LOARO,0.78,27.0,0.78,0.01102060870216448,0.011001234750796191,-1.9373951368289316e-05,1.9373951368289316e-05,3.753499916208395e-10,2009.0,2009.092252374627,0.9999540825591667,-4.591744083326521e-05,4.591744083326521e-05,1007.0,1002.0,5.0,0.0024888003982080635,0.0024888003982080635
3.0,dE1,LOARO,0.78,30.0,0.78,0.008947931912962392,0.008916017839740931,-3.191407322146109e-05,3.191407322146109e-05,1.0185080695847796e-09,2479.0,2480.3608054007736,0.9994513679631566,-0.0005486320368434106,0.0005486320368434106,1245.0,1234.0,11.0,0.004437273093989512,0.004437273093989512
3.0,dE1,LOARO,0.78,33.0,0.78,0.007374125627291672,0.007373193148264201,-9.324790274708311e-07,9.324790274708311e-07,8.69517136672947e-13,2981.0,3001.2365745349357,0.9932572544574992,-0.006742745542500761,0.006742745542500761,1493.0,1488.0,5.0,0.0016772895001677288,0.0016772895001677288
3.0,dE1,LOARO,0.78,36.0,0.78,0.006227582025653433,0.006199748442445261,-2.7833583208172405e-05,2.7833583208172405e-05,7.747083542062568e-10,3569.0,3571.719559777114,0.9992385852999939,-0.0007614147000061244,0.0007614147000061244,1785.0,1784.0,1.0,0.0002801905295601009,0.0002801905295601009
3.0,dE1,LOARO,0.83,24.0,0.83,0.013755980773211718,0.013726170549663758,-2.9810223547959563e-05,2.9810223547959563e-05,8.886494279793228e-10,1667.0,1689.1893074729367,0.9868639308958613,-0.01313606910413867,0.01313606910413867,839.0,828.0,11.0,0.0065986802639472104,0.0065986802639472104
3.0,dE1,LOARO,0.83,27.0,0.83,0.010968809686047187,0.010884908482763505,-8.390120328368236e-05,8.390120328368236e-05,7.039411912449792e-09,2135.0,2137.880217270436,0.9986527695765326,-0.0013472304234674048,0.0013472304234674048,1069.0,1066.0,3.0,0.001405152224824356,0.001405152224824356
3.0,dE1,LOARO,0.83,30.0,0.83,0.00881282519553972,0.008852570439616028,3.974524407630853e-05,3.974524407630853e-05,1.5796844266853381e-09,2621.0,2639.358292926464,0.9930444104630793,-0.006955589536920659,0.006955589536920659,1311.0,1310.0,1.0,0.00038153376573826786,0.00038153376573826786
3.0,dE1,LOARO,0.83,33.0,0.83,0.007355628332267106,0.0073488701301798135,-6.7582020872921506e-06,6.7582020872921506e-06,4.567329545267998e-11,3189.0,3193.6235344410206,0.9985522606559104,-0.0014477393440895936,0.0014477393440895936,1591.0,1598.0,-7.0,0.0021950454687989967,0.0021950454687989967
3.0,dE1,LOARO,0.83,36.0,0.83,0.00614769620370792,0.006205182725516026,5.7486521808106095e-05,5.7486521808106095e-05,3.3047001895938574e-09,3779.0,3800.6759418141082,0.9942968192642696,-0.005703180735730395,0.005703180735730395,1893.0,1886.0,7.0,0.0018523418893887271,0.0018523418893887271
3.0,dE1,LOARO,0.89,24.0,0.89,0.013793884066009898,0.013532500008774609,-0.00026138405723528935,0.00026138405723528935,6.832162537678102e-08,1803.0,1811.2993778926673,0.9954179977126018,-0.004582002287398246,0.004582002287398246,897.0,906.0,-9.0,0.004991680532445923,0.004991680532445923
3.0,dE1,LOARO,0.89,27.0,0.89,0.010861365968046766,0.010771620738330826,-8.974522971593943e-05,8.974522971593943e-05,8.054206256766737e-09,2287.0,2292.425775145407,0.9976331730325869,-0.0023668269674130826,0.0023668269674130826,1147.0,1140.0,7.0,0.003060778312199388,0.003060778312199388
3.0,dE1,LOARO,0.89,30.0,0.89,0.008793665915407534,0.008796780036648688,3.1141212411545105e-06,3.1141212411545105e-06,9.69775110460971e-12,2817.0,2830.155277957292,0.9953517469307241,-0.004648253069275854,0.004648253069275854,1409.0,1408.0,1.0,0.0003549875754348598,0.0003549875754348598
3.0,dE1,LOARO,0.89,33.0,0.89,0.007296601956686466,0.0073356212573701665,3.901930068370054e-05,3.901930068370054e-05,1.5225058258450335e-09,3425.0,3424.4878863283243,1.000149544600149,0.000149544600148932,0.000149544600148932,1709.0,1716.0,-7.0,0.0020437956204379564,0.0020437956204379564
3.0,dE1,LOARO,0.89,36.0,0.89,0.006146993397857958,0.006224290175246953,7.729677738899446e-05,7.729677738899446e-05,5.974791794723765e-09,4061.0,4075.423600258501,0.9964608340940102,-0.003539165905989794,0.003539165905989794,2029.0,2032.0,-3.0,0.0007387343018960847,0.0007387343018960847
3.0,dE1,LOARO,0.94,24.0,0.94,0.013700469152162054,0.01341139881408416,-0.00028907033807789445,0.00028907033807789445,8.356166035646819e-08,1901.0,1913.0577699091089,0.9936971219067359,-0.00630287809326413,0.00630287809326413,959.0,942.0,17.0,0.008942661756970016,0.008942661756970016
3.0,dE1,LOARO,0.94,27.0,0.94,0.010840874850745585,0.010708680972705303,-0.00013219387804028204,0.00013219387804028204,1.7475221391328964e-08,2417.0,2421.213740041216,0.9982596579676009,-0.0017403420323991448,0.0017403420323991448,1207.0,1210.0,-3.0,0.0012412081092263137,0.0012412081092263137
3.0,dE1,LOARO,0.94,30.0,0.94,0.008797580760520951,0.00877544279910725,-2.2137961413700585e-05,2.2137961413700585e-05,4.90089335554496e-10,2989.0,2989.1527654829833,0.9999488933838553,-5.110661614471379e-05,5.110661614471379e-05,1495.0,1494.0,1.0,0.00033456005352960856,0.00033456005352960856
3.0,dE1,LOARO,0.94,33.0,0.94,0.0072654643308385225,0.007345065185670848,7.960085483232557e-05,7.960085483232557e-05,6.336296090036969e-09,3605.0,3616.8748462344097,0.996716821361189,-0.003283178638811002,0.003283178638811002,1803.0,1802.0,1.0,0.00027739251040221914,0.00027739251040221914
3.0,dE1,LOARO,0.94,36.0,0.94,0.006091014960147856,0.006257145704551892,0.00016613074440403625,0.00016613074440403625,2.7599424236239223e-08,4287.0,4304.379982295495,0.9959622564998951,-0.0040377435001048845,0.0040377435001048845,2141.0,2146.0,-5.0,0.001166316771635176,0.001166316771635176
3.0,dE1,LOARO,1.0,24.0,1.0,0.013601130937783257,0.013342835245275571,-0.0002582956925076853,0.0002582956925076853,6.67166647680247e-08,2005.0,2035.1678403288395,0.9851767310140057,-0.014823268985994287,0.014823268985994287,1005.0,1000.0,5.0,0.0024937655860349127,0.0024937655860349127
3.0,dE1,LOARO,1.0,27.0,1.0,0.010756768889342627,0.010709194580152447,-4.757430919018028e-05,4.757430919018028e-05,2.263314894922872e-09,2545.0,2575.7592979161877,0.9880581629110017,-0.01194183708899832,0.01194183708899832,1281.0,1264.0,17.0,0.0066797642436149315,0.0066797642436149315
3.0,dE1,LOARO,1.0,30.0,1.0,0.008700365448283343,0.00882536690439379,0.0001250014561104476,0.0001250014561104476,1.562536402973216e-08,3157.0,3179.949750513812,0.9927829832813856,-0.007217016718614411,0.007217016718614411,1577.0,1580.0,-3.0,0.0009502692429521698,0.0009502692429521698
3.0,dE1,LOARO,1.0,33.0,1.0,0.007205402377096437,0.007431547471394451,0.00022614509429801435,0.00022614509429801435,5.11416036750578e-08,3821.0,3847.7391981217124,0.9930506729419797,-0.006949327058020316,0.006949327058020316,1913.0,1908.0,5.0,0.0013085579691180318,0.0013085579691180318
3.0,dE1,LOARO,1.0,36.0,1.0,0.006060127492584222,0.006371433484655537,0.0003113059920713153,0.0003113059920713153,9.691142069950582e-08,4553.0,4579.127640739889,0.9942941881533428,-0.005705811846657194,0.005705811846657194,2281.0,2272.0,9.0,0.001976718647045904,0.001976718647045904
4.0,E0,LOAO,24.0,24.0,0.67,-3.9865773695408153,-3.9872853114477986,-0.0007079419069833115,0.0007079419069833115,5.011817436631676e-07,1425.0,1431.0489989282917,0.9957730315783584,-0.004226968421641608,0.004226968421641608,709.0,716.0,-7.0,0.004912280701754386,0.004912280701754386
4.0,E0,LOAO,24.0,24.0,0.72,-3.9877981345671367,-3.9880467795746886,-0.0002486450075518398,0.0002486450075518398,6.182433978045449e-08,1535.0,1537.8437003408505,0.9981508521703342,-0.0018491478296658315,0.0018491478296658315,769.0,766.0,3.0,0.001954397394136808,0.001954397394136808
4.0,E0,LOAO,24.0,24.0,0.78,-3.9886995838566044,-3.9888640712640315,-0.00016448740742713852,0.00016448740742713852,2.7056107202101464e-08,1645.0,1665.9973420359213,0.9873965332920269,-0.012603466707973077,0.012603466707973077,823.0,822.0,1.0,0.0006079027355623101,0.0006079027355623101
4.0,E0,LOAO,24.0,24.0,0.83,-3.9894026171992496,-3.9894802531515765,-7.763595232690435e-05,7.763595232690435e-05,6.027341093705364e-09,1739.0,1772.7920434484802,0.9809385181000999,-0.01906148189990009,0.01906148189990009,875.0,864.0,11.0,0.0063254744105807935,0.0063254744105807935
4.0,E0,LOAO,24.0,24.0,0.89,-3.9904146059606647,-3.9901566726913624,0.00025793326930223515,0.00025793326930223515,6.652957141293935e-08,1895.0,1900.9456851435511,0.9968722488022576,-0.0031277511977424455,0.0031277511977424455,949.0,946.0,3.0,0.0015831134564643799,0.0015831134564643799
4.0,E0,LOAO,24.0,24.0,0.94,-3.990889849500738,-3.990676792692861,0.0002130568078770878,0.0002130568078770878,4.5393203382774305e-08,1993.0,2007.74038655611,0.9926582208263518,-0.0073417791736482,0.0073417791736482,995.0,998.0,-3.0,0.0015052684395383843,0.0015052684395383843
4.0,E0,LOAO,24.0,24.0,1.0,-3.9913316374333894,-3.9912575479981287,7.408943526066025e-05,7.408943526066025e-05,5.489244417243566e-09,2105.0,2135.894028251181,0.9855357860256407,-0.014464213974359263,0.014464213974359263,1057.0,1048.0,9.0,0.004275534441805225,0.004275534441805225
4.0,E0,LOAO,27.0,27.0,0.67,-3.989390637030978,-3.989703854060726,-0.00031321702974818066,0.00031321702974818066,9.810490772427268e-08,1815.0,1811.171389268619,1.0021138864902934,0.0021138864902934262,0.0021138864902934262,905.0,910.0,-5.0,0.0027548209366391185,0.0027548209366391185
4.0,E0,LOAO,27.0,27.0,0.72,-3.9902339462528618,-3.9903560918322576,-0.00012214557939582704,0.00012214557939582704,1.4919542565942288e-08,1937.0,1946.3334332438885,0.9952046072453614,-0.004795392754638583,0.004795392754638583,965.0,972.0,-7.0,0.0036138358286009293,0.0036138358286009293
4.0,E0,LOAO,27.0,27.0,0.78,-3.9911676008306975,-3.9910643013574494,0.00010329947324816402,0.00010329947324816402,1.0670781173348154e-08,2101.0,2108.5278860142134,0.9964297906306359,-0.0035702093693641412,0.0035702093693641412,1051.0,1050.0,1.0,0.00047596382674916705,0.00047596382674916705
4.0,E0,LOAO,27.0,27.0,0.83,-3.991763068205773,-3.9916043767786102,0.00015869142716296025,0.00015869142716296025,2.518296905501712e-08,2231.0,2243.6899299894835,0.9943441694773114,-0.0056558305226885874,0.0056558305226885874,1109.0,1122.0,-13.0,0.00582698341550874,0.00582698341550874
4.0,E0,LOAO,27.0,27.0,0.89,-3.992377413155885,-3.9922038316724815,0.00017358148340340662,0.00017358148340340662,3.013053138052713e-08,2391.0,2405.8843827598075,0.9938133424588202,-0.006186657541179752,0.006186657541179752,1199.0,1192.0,7.0,0.0029276453366792136,0.0029276453366792136
4.0,E0,LOAO,27.0,27.0,0.94,-3.9928150029598752,-3.9926697464094065,0.00014525655046870867,0.00014525655046870867,2.1099465454068507e-08,2533.0,2541.0464267350776,0.9968334200231768,-0.003166579976823236,0.003166579976823236,1263.0,1270.0,-7.0,0.0027635215159889457,0.0027635215159889457
4.0,E0,LOAO,27.0,27.0,1.0,-3.993141839348758,-3.993195347609781,-5.35082610229054e-05,5.35082610229054e-05,2.8631339976953775e-09,2669.0,2703.2408795054016,0.9873333968256405,-0.012666603174359525,0.012666603174359525,1333.0,1336.0,-3.0,0.0011240164855751218,0.0011240164855751218
4.0,E0,LOAO,30.0,30.0,0.67,-3.991362399550491,-3.9914600750851457,-9.767553465467316e-05,9.767553465467316e-05,9.540510070076257e-09,2241.0,2236.014060825455,1.0022298335515405,0.0022298335515404943,0.0022298335515404943,1123.0,1118.0,5.0,0.0022311468094600626,0.0022311468094600626
4.0,E0,LOAO,30.0,30.0,0.72,-3.9920162519102247,-3.992039100291747,-2.2848381522333483e-05,2.2848381522333483e-05,5.220485381901101e-10,2387.0,2402.8807817825787,0.9933909406147077,-0.006609059385292326,0.006609059385292326,1191.0,1196.0,-5.0,0.0020946795140343527,0.0020946795140343527
4.0,E0,LOAO,30.0,30.0,0.78,-3.992816404272782,-3.992673545419112,0.00014285885366982498,0.00014285885366982498,2.0408652071856468e-08,2595.0,2603.1208469311277,0.9968803419400596,-0.003119658059940411,0.003119658059940411,1305.0,1290.0,15.0,0.005780346820809248,0.005780346820809248
4.0,E0,LOAO,30.0,30.0,0.83,-3.9932109487958396,-3.9931616291790917,4.931961674792262e-05,4.931961674792262e-05,2.4324245961619696e-09,2737.0,2769.987567888251,0.9880910772775058,-0.01190892272249422,0.01190892272249422,1371.0,1366.0,5.0,0.001826817683595177,0.001826817683595177
4.0,E0,LOAO,30.0,30.0,0.89,-3.993759784506982,-3.9937078958449104,5.188866207150866e-05,5.188866207150866e-05,2.6924332515712215e-09,2941.0,2970.227633036799,0.9901598003090032,-0.00984019969099681,0.00984019969099681,1469.0,1472.0,-3.0,0.0010200612036722204,0.0010200612036722204
4.0,E0,LOAO,30.0,30.0,0.94,-3.994167260017805,-3.994135849981317,3.1410036488210835e-05,3.1410036488210835e-05,9.86590392190736e-10,3121.0,3137.0943539939226,0.9948696621211178,-0.005130337878882174,0.005130337878882174,1563.0,1558.0,5.0,0.0016020506247997437,0.0016020506247997437
4.0,E0,LOAO,30.0,30.0,1.0,-3.9944332659648354,-3.9946222359322365,-0.00018896996740114247,0.00018896996740114247,3.5709648579588846e-08,3293.0,3337.334419142471,0.9867156198407403,-0.013284380159259701,0.013284380159259701,1649.0,1644.0,5.0,0.0015183723048891589,0.0015183723048891589
4.0,E0,LOAO,33.0,33.0,0.67,-3.9928232346108223,-3.9927538782952166,6.935631560578415e-05,6.935631560578415e-05,4.810298514409138e-09,2707.0,2705.577013598802,1.0005259456278812,0.0005259456278812191,0.0005259456278812191,1359.0,1348.0,11.0,0.004063538973032878,0.004063538973032878
4.0,E0,LOAO,33.0,33.0,0.72,-3.993337202837669,-3.993277605911562,5.95969261070195e-05,5.95969261070195e-05,3.5517936014055425e-09,2877.0,2907.4857459569203,0.9895147393244101,-0.010485260675589858,0.010485260675589858,1431.0,1446.0,-15.0,0.005213764337851929,0.005213764337851929
4.0,E0,LOAO,33.0,33.0,0.78,-3.993988704019486,-3.9938559142381513,0.00013278978133479669,0.00013278978133479669,1.763312602694312e-08,3129.0,3149.7762247866644,0.9934039044986215,-0.006596095501378518,0.006596095501378518,1561.0,1568.0,-7.0,0.0022371364653243847,0.0022371364653243847
4.0,E0,LOAO,33.0,33.0,0.83,-3.994461666085252,-3.994304092437291,0.00015757364796131768,0.00015757364796131768,2.4829454531837273e-08,3337.0,3351.684957144783,0.9956186344084998,-0.004381365591500153,0.004381365591500153,1667.0,1670.0,-3.0,0.0008990110878034162,0.0008990110878034162
4.0,E0,LOAO,33.0,33.0,0.89,-3.994884176533162,-3.994809146690766,7.502984239637911e-05,7.502984239637911e-05,5.629477250025488e-09,3593.0,3593.975435974527,0.9997285913629895,-0.0002714086370104729,0.0002714086370104729,1797.0,1796.0,1.0,0.00027831895352073476,0.00027831895352073476
