shape_n,scale_a0,placement_x,placement_y,symmetry_class,theta,event_index,delta_event,xi_event,delta_left,delta_right,event_type,added_count,removed_count,net_site_change,changed_edge_count,event_rank,max_row_length,max_column_length,local_normal_angle,axis_aligned_normal,flatness_proxy,E0_before,E1_before,E2_before,E3_before,E0_after,E1_after,E2_after,E3_after,gap_before,gap_after,center_before,center_after,delta_E0,delta_E1,delta_E2,delta_gap,delta_center,eta_E0,eta_E1,eta_E2,eta_gap,eta_center,projector_distance,principal_angle_1,principal_angle_2,frozen_mode_shift_1,frozen_mode_shift_2,relaxation_residual_1,relaxation_residual_2,bare_event_size,boundary_weight_mode1,boundary_weight_mode2,changed_bond_weight,schur_predictor,K_ref
2.0,24.3,0.0,0.0,C4v,0.0,10,0.029122220931,0.7076699686233,0.026534629755,0.029122220931,MULTI_ADD,4,0,4,8,4,1,1,-143.4015380665885,0,36.5984619334115,-3.990460897285355,-3.9762153537443794,-3.975397190753407,-3.9567391179646565,-3.990482369398891,-3.976287565504966,-3.9754340445670286,-3.956796552077366,0.0008181629909724819,0.0008535209379374464,-3.975806272248893,-3.9758608050359974,-2.1472113536091797e-05,-7.221176058669343e-05,-3.6853813621728904e-05,3.5357946964964526e-05,-5.453278710421117e-05,-0.0022655554936352553,-0.007619173148803794,-0.0038885021622009725,0.0037306709866028217,-0.005753837655502384,0.012399696021257697,0.30379726850477945,0.40010056846683906,-4.3021142204224816e-16,-7.632783294297951e-17,-7.221176058626322e-05,-3.6853813621652576e-05,4,0.00011664637656643494,6.074075214789875e-05,0.0,-5.590562441853619e-05,0.00947763742552965
2.0,24.3,0.0,0.0,C4v,0.0,11,0.03169762127879424,0.7702521970747,0.029122220931,0.03169762127879424,MULTI_REMOVE,0,4,-4,8,4,1,1,-126.50951202602543,0,36.50951202602543,-3.990482369398891,-3.976287565504966,-3.9754340445670286,-3.956796552077366,-3.990460469240077,-3.976244740315459,-3.975365417523724,-3.9567746635423164,0.0008535209379374464,0.0008793227917349711,-3.9758608050359974,-3.9758050789195916,2.1900158813981108e-05,4.282518950704528e-05,6.862704330456992e-05,2.5801853797524643e-05,5.57261164058076e-05,0.002310719204660568,0.004518551151966233,0.007240944153414347,0.0027223930014481142,0.00587974765269029,0.012576455700433808,0.32229355531083964,0.39464747484433826,5.369935502452447e-05,8.5958121721217e-05,-1.087416551747919e-05,-1.7331078416647078e-05,4,0.00010971894333507418,0.00017299555777685469,6.451526663603374e-05,6.32766144417805e-05,0.00947763742552965
2.0,33.7,0.0,0.0,C4v,0.0,0,0.00467186819,0.157441958003,0.0,0.00467186819,MULTI_ADD,4,0,4,8,4,1,1,-167.9144748792848,0,12.085525120715204,-3.9950221792754976,-3.9873687827907665,-3.987368782790766,-3.9773363480274164,-3.9950278692632843,-3.9873965472997956,-3.987369919687009,-3.9773807311054834,4.440892098500626e-16,2.6627612786711552e-05,-3.9873687827907665,-3.9873832334934023,-5.689987786716699e-06,-2.7764509029193363e-05,-1.1368962429259e-06,2.6627612786267463e-05,-1.4450702635837587e-05,-0.0011430680415445307,-0.005577643423863758,-0.0002283923640178012,0.0053492510598459565,-0.0029030178938961727,0.006911998010168757,0.05061923911573136,0.2754223853375172,2.96637714392034e-16,-1.5612511283791264e-16,-2.776450902949e-05,-1.1368962427697749e-06,4,4.503169086821882e-06,4.71311496715533e-05,0.0,4.262798058473142e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,1,0.008584427043,0.28929519134910003,0.00467186819,0.008584427043,MULTI_REMOVE,0,4,-4,8,4,1,1,-112.40076611411102,0,22.400766114111022,-3.9950278692632843,-3.9873965472997956,-3.987369919687009,-3.9773807311054834,-3.9950217640832797,-3.9873920155571088,-3.9873435248532747,-3.9773539642906015,2.6627612786711552e-05,4.8490703834058735e-05,-3.9873832334934023,-3.987367770205192,6.105180004656319e-06,4.531742686886275e-06,2.6394833734233458e-05,2.1863091047347183e-05,1.5463288210337822e-05,0.0012264764728477946,0.0009103868816688476,0.005302487814458634,0.004392100932789786,0.003106437348019134,0.00679614311693101,0.10939840058098953,0.25267534132278474,5.67229922596689e-06,3.299239086605732e-05,-1.1405565390806144e-06,-6.597557131823861e-06,4,1.220684557996828e-05,6.930445787482711e-05,5.463965345034004e-05,5.709761229485883e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,2,0.010097962157500001,0.34030132470775004,0.008584427043,0.010097962157500001,MULTI_REMOVE,0,4,-4,8,4,1,1,-100.10208834353162,0,10.10208834353162,-3.9950217640832797,-3.9873920155571088,-3.9873435248532747,-3.9773539642906015,-3.9950157103386386,-3.9873911537565947,-3.9873136800654123,-3.9773067868509595,4.8490703834058735e-05,7.747369118238367e-05,-3.987367770205192,-3.9873524169110035,6.053744641132397e-06,8.61800514062594e-07,2.9844787862387534e-05,2.898298734832494e-05,1.535329418844711e-05,0.0012161435648604215,0.00017312807386182994,0.005995552976723787,0.005822424902861957,0.003084340525337415,0.007314737380220495,0.04323330324227584,0.2931817482310007,1.0752978935324453e-06,3.741938139873412e-05,-2.1349737946985137e-07,-7.574593536346583e-06,4,2.478144275589753e-06,8.122676419251086e-05,7.268746526973268e-05,7.874861991692111e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,3,0.010236964921499999,0.34498571785455,0.010097962157500001,0.010236964921499999,MULTI_REMOVE,0,4,-4,8,4,1,1,-119.86730220885343,0,29.86730220885343,-3.9950157103386386,-3.9873911537565947,-3.9873136800654123,-3.9773067868509595,-3.995009769303291,-3.987383540191878,-3.9872911880159125,-3.977294886220857,7.747369118238367e-05,9.235217596526013e-05,-3.9873524169110035,-3.987337364103895,5.941035347678536e-06,7.613564716901777e-06,2.2492049499778233e-05,1.4878484782876455e-05,1.5052807108340005e-05,0.0011935012682226438,0.0015294975729892126,0.0045184531031954266,0.0029889555302062137,0.0030239753380923197,0.006674580959496816,0.14233577558949848,0.22992480235546553,9.527845776520494e-06,2.810654256908164e-05,-1.9142810596187165e-06,-5.614493069303408e-06,4,1.971611964048622e-05,5.732315277675781e-05,3.7157042876608903e-05,3.7607033136271594e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,4,0.011400663548,0.3842023615676,0.010236964921499999,0.011400663548,MULTI_ADD,4,0,4,8,4,1,1,-160.62199992027678,0,19.378000079723222,-3.995009769303291,-3.987383540191878,-3.9872911880159125,-3.977294886220857,-3.995015273074773,-3.9874086480857054,-3.987294057155865,-3.9773289070048574,9.235217596526013e-05,0.0001145909298405634,-3.987337364103895,-3.9873513526207853,-5.503771482118225e-06,-2.510789382759171e-05,-2.8691399522884353e-06,2.2238753875303274e-05,-1.3988516890162117e-05,-0.0011056588388221706,-0.00504395301020041,-0.0005763847496888837,0.004467568260511526,-0.002810168879989254,0.006454399641289994,0.08459864770049207,0.24743306251152053,4.198030811863873e-16,-6.765421556309548e-17,-2.5107893828011513e-05,-2.869139952220781e-06,4,4.366059707659245e-05,5.191973319279624e-06,0.0,-3.846862375731283e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,5,0.013994001915,0.47159786453550007,0.011400663548,0.013994001915,MULTI_REMOVE,0,4,-4,8,4,1,1,-106.89956548973404,0,16.899565489734044,-3.995015273074773,-3.9874086480857054,-3.987294057155865,-3.9773289070048574,-3.995009626259826,-3.9874062439986,-3.9872678609055163,-3.9772965348379183,0.0001145909298405634,0.00013838309308367158,-3.9873513526207853,-3.987337052452058,5.646814947191103e-06,2.4040871053898627e-06,2.619625034849804e-05,2.3792163243108178e-05,1.430016872738804e-05,0.0011343950012895681,0.0004829597605948733,0.005262594174907107,0.0047796344143122334,0.002872776967840204,0.006548492747594852,0.07629635177241319,0.25410074254306625,3.00341315974742e-06,3.27193254575954e-05,-5.993260543575574e-07,-6.523075109097359e-06,4,6.619027227676462e-06,6.983612182375456e-05,5.94312921416236e-05,6.32170945960781e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,6,0.016208572188,0.5462288827356,0.013994001915,0.016208572188,MULTI_REMOVE,0,4,-4,8,4,1,1,-115.82339767345744,0,25.823397673457436,-3.995009626259826,-3.9874062439986,-3.9872678609055163,-3.9772965348379183,-3.995004326387974,-3.98740098817376,-3.987246346695035,-3.977281311676436,0.00013838309308367158,0.000154641478725015,-3.987337052452058,-3.9873236674343975,5.299871851605076e-06,5.255824839789369e-06,2.151421048113278e-05,1.625838564134341e-05,1.3385017660461074e-05,0.0010646972128822302,0.0010558485591734108,0.004322013923730358,0.0032661653645569477,0.0026889312414518844,0.006098003962141764,0.11429075976560174,0.21903086777074263,6.551436783309647e-06,2.678268826812255e-05,-1.2956119435202779e-06,-5.2684777869897725e-06,4,1.382902474842025e-05,5.5490332994817e-05,4.0462164698880124e-05,4.166130824639675e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,7,0.017237580851499998,0.58090647469555,0.016208572188,0.017237580851499998,MULTI_ADD,4,0,4,8,4,1,1,-165.9096804272549,0,14.090319572745102,-3.995004326387974,-3.98740098817376,-3.987246346695035,-3.977281311676436,-3.9950097348199582,-3.9874270838540866,-3.9872478106680136,-3.977324904350311,0.000154641478725015,0.00017927318607302567,-3.9873236674343975,-3.98733744726105,-5.408431984044171e-06,-2.6095680326410076e-05,-1.4639729783993971e-06,2.463170734801068e-05,-1.3779826652626781e-05,-0.0010865059799004414,-0.005242390550137551,-0.0002940991770140035,0.004948291373123547,-0.002768244863620384,0.006623993829500733,0.05850380224313835,0.26191241712683283,6.696032617270475e-16,3.469446951953614e-18,-2.609568032707968e-05,-1.4639729784028666e-06,4,4.637050307839805e-05,2.7577359036119375e-06,0.0,-4.3612767174786116e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,8,0.01800986044,0.6069322968280001,0.017237580851499998,0.01800986044,MULTI_ADD,2,0,2,2,2,1,1,180.0,1,0.0,-3.9950097348199582,-3.9874270838540866,-3.9872478106680136,-3.977324904350311,-3.995010636776052,-3.9874316474361424,-3.987247810668014,-3.977333803023554,0.00017927318607302567,0.000183836768128387,-3.98733744726105,-3.9873397290520782,-9.019560938128279e-07,-4.563582055805426e-06,-4.440892098500626e-16,4.563582055361337e-06,-2.2817910281247578e-06,-0.00018119497340937207,-0.0009167831282758072,-8.921358048595816e-14,0.0009167831281865935,-0.0004583915641825104,0.0019643565136937898,1.7075472925031877e-06,0.07958442552510851,-3.2612801348363973e-16,3.0357660829594124e-16,-4.563582055479298e-06,-7.476658181460039e-16,2,1.652050223114348e-05,1.305609100707777e-30,0.0,-1.652050223114348e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,9,0.018963793178,0.6390798300986,0.01800986044,0.018963793178,MULTI_ADD,4,0,4,8,4,1,1,-178.24959517597355,1,1.7504048240264467,-3.995010636776052,-3.9874316474361424,-3.987247810668014,-3.977333803023554,-3.9950145712580634,-3.9874516445228743,-3.9872478201246078,-3.977373180071377,0.000183836768128387,0.00020382439826649446,-3.9873397290520782,-3.9873497323237412,-3.9344820113029755e-06,-1.9997086731837754e-05,-9.45659373030594e-09,1.998763013810745e-05,-1.0003271663006075e-05,-0.0007904025132798056,-0.004017237228614106,-1.899745742902646e-06,0.004015337482871203,-0.002009568487223111,0.006281046396671387,0.0031009852186192222,0.2544537264201013,5.429684479807406e-16,7.528699885739343e-16,-1.9997086732380723e-05,-9.456594483175929e-09,4,3.7889946539842304e-05,3.483015017065996e-08,0.0,-3.7855116389671646e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,10,0.0197229829895,0.6646645267461501,0.018963793178,0.0197229829895,MULTI_REMOVE,0,4,-4,8,4,1,1,-125.44362816258658,0,35.44362816258658,-3.9950145712580634,-3.9874516445228743,-3.9872478201246078,-3.977373180071377,-3.995008857016628,-3.9874414551985953,-3.98722917882326,-3.9773703846556936,0.00020382439826649446,0.00021227637533538513,-3.9873497323237412,-3.9873353170109276,5.7142414355837445e-06,1.0189324278986334e-05,1.8641301347877004e-05,8.45197706889067e-06,1.4415312813653713e-05,0.001147940384324507,0.002046944806354985,0.0037448719790407017,0.0016979271726857163,0.00289590839274245,0.0065423153785754634,0.16184680695415082,0.20990721011760605,1.2741473962619293e-05,2.3290625918959487e-05,-2.5521496836329594e-06,-4.649324571082483e-06,4,2.6059252076081162e-05,4.711345280884182e-05,2.10981132482699e-05,2.105420073276066e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,11,0.020536453351,0.6920784779287,0.0197229829895,0.020536453351,MULTI_REMOVE,0,4,-4,8,4,1,1,-98.27035702558696,0,8.27035702558696,-3.995008857016628,-3.9874414551985953,-3.98722917882326,-3.9773703846556936,-3.9950027581176144,-3.987440902230942,-3.9871985988555974,-3.9773252425901595,0.00021227637533538513,0.000242303375344477,-3.9873353170109276,-3.9873197505432696,6.098899013373682e-06,5.529676534443695e-07,3.0579967662536234e-05,3.0027000009091864e-05,1.55664676579903e-05,0.0012252146774497162,0.00011108629338989494,0.006143244073056348,0.006032157779666454,0.0031271651832231215,0.007545086968289688,0.03353724466585596,0.30383955044495586,6.886859466904982e-07,3.841432679699448e-05,-1.3571829324612872e-07,-7.83435913445825e-06,4,1.6161826356574438e-06,8.355186507533579e-05,7.545054175161437e-05,8.193568243967834e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,12,0.0217767262345,0.73387567410265,0.020536453351,0.0217767262345,MULTI_ADD,4,0,4,8,4,1,1,-176.48235839329217,1,3.5176416067078264,-3.9950027581176144,-3.987440902230942,-3.9871985988555974,-3.9773252425901595,-3.995007894135344,-3.987467104916024,-3.9871986534851422,-3.9773783323494305,0.000242303375344477,0.0002684514308817221,-3.9873197505432696,-3.987332879200583,-5.136017729778786e-06,-2.620268508213286e-05,-5.462954488777427e-08,2.6148055537245085e-05,-1.3128657313288272e-05,-0.0010317803741901998,-0.005263886855779109,-1.0974590671550464e-05,0.0052529122651075585,-0.002637430723180723,0.0074438397886909145,0.008789191045253726,0.3014547577248724,8.326672684688674e-17,-1.2836953722228372e-16,-2.6202685082216126e-05,-5.4629544759404736e-08,4,4.7088043116618424e-05,1.4263564921118626e-07,0.0,-4.694540746740724e-05,0.004977820724502369
2.0,33.7,0.0,0.0,C4v,0.0,13,0.023094657260780416,0.7782899496883001,0.0217767262345,0.023094657260780416,MULTI_ADD,4,0,4,8,4,1,1,-144.5858647025651,0,35.41413529743491,-3.995007894135344,-3.987467104916024,-3.9871986534851422,-3.9773783323494305,-3.9950134734002756,-3.987486420383606,-3.9872075665092623,-3.9773880711279683,0.0002684514308817221,0.0002788538743434543,-3.987332879200583,-3.987346993446434,-5.5792649313879394e-06,-1.931546758182634e-05,-8.913024120094093e-06,1.0402443461732247e-05,-1.4114245851182261e-05,-0.0011208248026942948,-0.0038803059914853206,-0.0017905474329803482,0.0020897585585049725,-0.0028354267122774413,0.006459461559163976,0.15278793657297365,0.21246898895448751,1.3877787807814457e-17,7.632783294297951e-17,-1.9315467581840218e-05,-8.91302412017042e-06,4,3.143465439243354e-05,1.4723454118771309e-05,0.0,-1.6711200273662234e-05,0.004977820724502369
2.0,24.3,0.5,0.5,C4v,0.0,0,0.0039633709525,0.09630991414574999,0.0,0.0039633709525,MULTI_ADD,4,0,4,8,4,1,1,-143.14773646164824,0,36.852263538351764,-3.990450088069111,-3.975778181362296,-3.9757781813622954,-3.956610846059781,-3.9904715059692606,-3.9758479203403727,-3.9758172569383703,-3.95665347243029,4.440892098500626e-16,3.0663402002417683e-05,-3.975778181362296,-3.9758325886393715,-2.141790014942302e-05,-6.973897807682761e-05,-3.907557607485401e-05,3.0663402001973594e-05,-5.4407277075618765e-05,-0.0022427327397803137,-0.007302578137004541,-0.0040917210920517,0.0032108570449528406,-0.005697149614504869,0.012392515255772703,0.31018811790827794,0.39479653294279443,2.8796409701215e-16,-1.5265566588595902e-16,-6.973897807711557e-05,-3.907557607470136e-05,4,6.449333050466913e-05,0.00011229856909899448,0.0,4.780523859432535e-05,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,1,0.0100399672475,0.24397120411425,0.0039633709525,0.0100399672475,MULTI_ADD,4,0,4,8,4,1,1,-164.23910030157737,0,15.760899698422634,-3.9904715059692606,-3.9758479203403727,-3.9758172569383703,-3.95665347243029,-3.9904911083834325,-3.975940896657225,-3.975823837643547,-3.956764986301918,3.0663402002417683e-05,0.00011705901367786709,-3.9758325886393715,-3.975882367150386,-1.960241417187092e-05,-9.297631685223351e-05,-6.580705176784107e-06,8.63956116754494e-05,-4.977851101450881e-05,-0.002052627742928984,-0.00973582976734111,-0.0006890854307775408,0.00904674433656357,-0.005212457599059325,0.012002219546551472,0.12072479194046774,0.47104144866825576,-1.0581813203458523e-15,-2.5673907444456745e-16,-9.297631685117533e-05,-6.580705176527368e-06,4,0.00016269988955863426,1.2385971829021498e-05,0.0,-0.00015031391772961274,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,2,0.013352688663,0.3244703345109,0.0100399672475,0.013352688663,MULTI_ADD,4,0,4,8,4,1,1,-151.21299778653298,0,28.78700221346702,-3.9904911083834325,-3.975940896657225,-3.975823837643547,-3.956764986301918,-3.990510673748663,-3.9760181407552158,-3.975845870172722,-3.9568244475819774,0.00011705901367786709,0.00017227058249380534,-3.975882367150386,-3.975932005463969,-1.956536523062269e-05,-7.7244097990814e-05,-2.2032529174875748e-05,5.521156881593825e-05,-4.963831358306692e-05,-0.0020487482368648077,-0.008088461815126364,-0.0023070923935552073,0.005781369421571156,-0.005197777104364036,0.011471998856095993,0.23004870909277172,0.40385681491256575,-7.7021722333370235e-16,-4.891920202254596e-16,-7.724409799004378e-05,-2.2032529174386556e-05,4,0.0001288109043544555,3.795658508110982e-05,0.0,-9.085431927334568e-05,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,3,0.0147780815405,0.35910738143415005,0.013352688663,0.0147780815405,MULTI_ADD,4,0,4,8,4,1,1,-156.49174636191927,0,23.50825363808073,-3.990510673748663,-3.9760181407552158,-3.975845870172722,-3.9568244475819774,-3.990532153533817,-3.9761110674968583,-3.975862260109821,-3.95692992492257,0.00017227058249380534,0.00024880738703725314,-3.975932005463969,-3.9759866638033396,-2.1479785154099318e-05,-9.292674164251835e-05,-1.638993709907055e-05,7.65368045434478e-05,-5.4658339370572406e-05,-0.002249212904741431,-0.009730638598032542,-0.0017162396069913392,0.008014398991041203,-0.00572343910248869,0.012366190441012358,0.20215385305577022,0.4584170839726063,6.349087922075114e-16,3.8510861166685117e-16,-9.292674164315326e-05,-1.638993709945566e-05,4,0.00015783714059203346,2.9117136912557774e-05,0.0,-0.0001287200036794757,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,4,0.015873128715,0.3857170277745,0.0147780815405,0.015873128715,MULTI_REMOVE,0,4,-4,8,4,1,1,-102.77150849685555,0,12.771508496855546,-3.990532153533817,-3.9761110674968583,-3.975862260109821,-3.95692992492257,-3.9905099788213034,-3.9761058792675694,-3.9757552777421985,-3.956886782881415,0.00024880738703725314,0.0003506015253709194,-3.9759866638033396,-3.975930578504884,2.2174712513756134e-05,5.188229288854984e-06,0.00010698236762252122,0.00010179413833366624,5.6085298455688104e-05,0.002321980838591072,0.0005432750926292683,0.011202445467218474,0.010659170374589206,0.005872860279923871,0.013189764489990975,0.10575408900026624,0.5238114688158404,6.490943029961033e-06,0.00013435634913068137,-1.3027137411060485e-06,-2.7373981508160145e-05,4,1.4900047393504458e-05,0.0002888747524113127,0.00025572175308992656,0.00027397470501780826,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,5,0.0183843061435,0.44673863928705,0.015873128715,0.0183843061435,MULTI_ADD,4,0,4,6,4,1,2,-178.7866708271557,1,1.2133291728443112,-3.9905099788213034,-3.9761058792675694,-3.9757552777421985,-3.956886782881415,-3.990519967831697,-3.9761559134945865,-3.975755292027517,-3.9568868847892786,0.0003506015253709194,0.00040062146706931756,-3.975930578504884,-3.9759556027610516,-9.989010393507414e-06,-5.0034227017103916e-05,-1.4285318705731243e-08,5.0019941698398185e-05,-2.502425616768278e-05,-0.0010459793206258096,-0.005239234390766482,-1.495858685306397e-06,0.0052377385320811765,-0.0026203651247026435,0.008747608740420468,0.0032521284936941337,0.35439000744431415,3.191891195797325e-16,-2.3592239273284576e-16,-5.0034227017423105e-05,-1.428531846980885e-08,4,0.0001233449040808721,6.781714520260417e-08,0.0,-0.0001232770869356695,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,6,0.023426547928,0.5692651146504,0.0183843061435,0.023426547928,MULTI_ADD,4,0,4,8,4,1,1,-176.3268181673808,1,3.673181832619207,-3.990519967831697,-3.9761559134945865,-3.975755292027517,-3.9568868847892786,-3.9905377912368363,-3.9762458923900548,-3.975755493596093,-3.957058013888318,0.00040062146706931756,0.0004903987939619547,-3.9759556027610516,-3.9760006929930736,-1.7823405139338888e-05,-8.997889546824567e-05,-2.0156857560849062e-07,8.977732689263718e-05,-4.509023202192708e-05,-0.0018663423566964792,-0.009421960759367036,-2.110685177698075e-05,0.009400853907590056,-0.004721533805572008,0.013265240731341112,0.0158699110572667,0.5372045768847696,-1.8735013540549517e-16,-7.112366251504909e-16,-8.997889546805832e-05,-2.01568574897254e-07,4,0.00016145863669216675,5.996388130579427e-07,0.0,-0.0001608589978791088,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,7,0.026864328431999998,0.6528031808975999,0.023426547928,0.026864328431999998,MULTI_REMOVE,0,4,-4,8,4,1,1,-109.68481824293868,0,19.684818242938675,-3.9905377912368363,-3.9762458923900548,-3.975755493596093,-3.957058013888318,-3.9905154575107535,-3.976232523075956,-3.9756562585677164,-3.9569650644337924,0.0004903987939619547,0.0005762645082394435,-3.9760006929930736,-3.9759443908218364,2.2333726082734984e-05,1.3369314098898855e-05,9.923502837638765e-05,8.586571427748879e-05,5.630217123719916e-05,0.002338631627638092,0.001399941088006928,0.010391198274343837,0.008991257186336908,0.00589556968112888,0.012508528626179093,0.17880827786047698,0.4741858027406646,1.6761394158473775e-05,0.00012418369182480224,-3.39208005957492e-06,-2.4948663448414593e-05,4,3.678699504099547e-05,0.0002620372939237341,0.00021483697906992,0.00022525029888273863,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,8,0.029815554448,0.7245179730864,0.026864328431999998,0.029815554448,MULTI_ADD,4,0,4,8,4,1,1,-173.81278519017678,0,6.187214809823217,-3.9905154575107535,-3.976232523075956,-3.9756562585677164,-3.9569650644337924,-3.990535497173593,-3.9763338784693336,-3.9756569700078397,-3.957174693503945,0.0005762645082394435,0.0006769084614939302,-3.9759443908218364,-3.9759954242385867,-2.00396628393662e-05,-0.00010135539337774446,-7.11440123257745e-07,0.00010064395325448672,-5.103341675027906e-05,-0.002098413365944105,-0.010613228070712803,-7.449703498904724e-05,0.010538731035723756,-0.005343862552827674,0.01393298792470863,0.03357565074960624,0.5634939919764516,9.575673587391975e-16,-6.106226635438361e-16,-0.00010135539337870203,-7.114401226471223e-07,4,0.00017993809394610235,1.6835070468302024e-06,0.0,-0.00017825458689927213,0.009549911930888833
2.0,24.3,0.5,0.5,C4v,0.0,9,0.03279659878779424,0.7969573505434001,0.029815554448,0.03279659878779424,MULTI_REMOVE,0,4,-4,8,4,1,1,-100.15595720942105,0,10.155957209421047,-3.990535497173593,-3.9763338784693336,-3.9756569700078397,-3.957174693503945,-3.990512581131299,-3.976330576884732,-3.9755441199695896,-3.9570317089705545,0.0006769084614939302,0.0007864569151423417,-3.9759954242385867,-3.975937348427161,2.2916042293985583e-05,3.3015846017114825e-06,0.00011285003825012296,0.00010954845364841148,5.807581142569518e-05,0.0023996077094558853,0.00034571885328414713,0.011816866905873104,0.011471148052588958,0.006081292879555375,0.013814974171465294,0.08133885505042374,0.5537699010792677,4.11928460195693e-06,0.00014211360455096064,-8.177000002454471e-07,-2.926356630083768e-05,4,9.685564482289094e-06,0.00030657250011080955,0.0002759784888257656,0.00029688693562852046,0.009549911930888833
2.0,33.7,0.5,0.5,C4v,0.0,0,0.0016149453589999999,0.0544236585983,0.0,0.0016149453589999999,MULTI_REMOVE,0,4,-4,8,4,1,1,-95.94537611467318,0,5.945376114673181,-3.9950160566559463,-3.9873536574109156,-3.9873536574109147,-3.977406027285499,-3.9950101736600967,-3.987353426126175,-3.987323771533383,-3.9773541626057867,8.881784197001252e-16,2.9654592792027756e-05,-3.987353657410915,-3.987338598829779,5.882995849582073e-06,2.3128474069267213e-07,2.988587753183225e-05,2.9654592791139578e-05,1.5058581136262461e-05,0.0011803897924724607,4.640597308727737e-05,0.005996432035586583,0.005950026062499305,0.0030214190043369297,0.00773894625823923,0.02033889258677568,0.3128786581657378,1.918689554896054e-05,1.8877630185020963e-05,-1.8955610808267867e-05,1.1008247346811287e-05,4,4.198488431664816e-05,4.130946104816128e-05,-6.185248214501805e-07,-6.754232684868792e-07,0.004983943344053721
2.0,33.7,0.5,0.5,C4v,0.0,1,0.0041696794905,0.14051819882985,0.0016149453589999999,0.0041696794905,MULTI_ADD,4,0,4,8,4,1,1,-144.43365996809877,0,35.566340031901234,-3.9950101736600967,-3.987353426126175,-3.987323771533383,-3.9773541626057867,-3.995015822545899,-3.987372418216878,-3.987333317207147,-3.9773599968241773,2.9654592792027756e-05,3.910100973136821e-05,-3.987338598829779,-3.9873528677120125,-5.648885802234105e-06,-1.8992090703218167e-05,-9.545673763877716e-06,9.446416939340452e-06,-1.4268882233547941e-05,-0.0011334169376089956,-0.003810655417236512,-0.0019152853684154612,0.0018953700488210509,-0.0028629703928259864,0.006501321544975476,0.157402568284723,0.2111922874849394,2.0816681711721685e-16,7.45931094670027e-17,-1.8992090703426334e-05,-9.545673763952309e-06,4,3.089145587395404e-05,1.575892011359256e-05,0.0,-1.5132535760361477e-05,0.004983943344053721
2.0,33.7,0.5,0.5,C4v,0.0,2,0.006290780923,0.21199931710510003,0.0041696794905,0.006290780923,MULTI_ADD,4,0,4,8,4,1,1,-172.2533485832385,0,7.746651416761495,-3.995015822545899,-3.987372418216878,-3.987333317207147,-3.9773599968241773,-3.995021609610101,-3.9874016182928096,-3.987333719900421,-3.9774119026977957,3.910100973136821e-05,6.789839238852124e-05,-3.9873528677120125,-3.9873676690966153,-5.787064202067427e-06,-2.920007593143481e-05,-4.026932742817735e-07,2.8797382657153037e-05,-1.4801384602858292e-05,-0.0011611416508118817,-0.005858829829250176,-8.079812439325212e-05,0.005778031704856924,-0.0029698139768217138,0.007458407733342991,0.028077094851439156,0.30086580350589187,-5.984795992119984e-16,-1.5612511283791264e-16,-2.920007593083633e-05,-4.0269327412564837e-07,4,5.2286023245566605e-05,8.231269830960628e-07,0.0,-5.146289626247054e-05,0.004983943344053721
2.0,33.7,0.5,0.5,C4v,0.0,3,0.00654745498,0.22064923282600002,0.006290780923,0.00654745498,MULTI_REMOVE,0,4,-4,8,4,1,1,-94.21239041426205,1,4.212390414262046,-3.995021609610101,-3.9874016182928096,-3.987333719900421,-3.9774119026977957,-3.9950158958224646,-3.987401514183742,-3.987304676959577,-3.9773629571457385,6.789839238852124e-05,9.683722416520268e-05,-3.9873676690966153,-3.9873530955716596,5.713787636363321e-06,1.0410906758906435e-07,2.9042940844270504e-05,2.893883177668144e-05,1.457352495570774e-05,0.0011464391229848887,2.0888894676797552e-05,0.005827301564116146,0.005806412669439349,0.00292409522935192,0.007791052966017241,0.012744826003040525,0.3153927359726684,1.273051786904178e-07,3.7130870549115236e-05,-2.3196111101353445e-08,-8.087929704844732e-06,4,3.378409471308933e-07,8.163291753906504e-05,7.400643921552922e-05,8.129507659193414e-05,0.004983943344053721
