shape_n,scale_a0,deformation_mode,placement_grid,delta,xi,dx,dy,theta,n_sites_0,n_sites_delta,added_sites,removed_sites,symmetric_difference,cut_bonds,E0_0,Eminus_0,Eplus_0,E0_delta,Eminus_delta,Eplus_delta,S0_sorted,Sdelta_sorted,legacy_raw_ratio,sorted_baseline_corrected_ratio,chi_minus,chi_plus,chi_center,chi_split,overlap_11,overlap_12,overlap_21,overlap_22,assignment_score_best,assignment_score_second,assignment_margin,subspace_sv_min,subspace_sv_max,branch_status,symmetry_class_0,symmetry_class_delta,solve_status
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.0,0.0,3564,3568,8,4,12,8,-3.9950133952136353,-3.9873508589478925,-3.9873424271451126,-3.995017966218455,-3.9873315068490354,-3.987385085255726,8.431802779984565e-06,5.3578406690846236e-05,0.01805592305481518,0.015214405517960383,0.006521657314867202,-0.014375783276802778,-0.003927062980892959,-0.02089744059166998,9.650275477185257e-25,0.9999719075306914,0.9998827417251752,9.637145050323549e-25,1.9998546492558666,1.9287420527508807e-24,1.9998546492558666,0.9999413691437989,0.999985953666696,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.03125,0.0,3563,3568,6,1,7,2,-3.995011650536477,-3.9873438761918525,-3.9873405476664248,-3.9950176122380294,-3.9873784220644204,-3.9873363763520597,3.3285254277259924e-06,4.2045712360661014e-05,0.014169405065542762,0.013047691996399102,-0.011641959055383566,0.0014057329410155361,-0.005118113057184015,0.013047691996399102,0.971044973513618,0.02887630531826859,0.02887001934174914,0.9711148888832262,1.9421598623968441,0.05774632466001773,1.8844135377368263,0.9999565427661425,0.999996549812071,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.0625,0.0,3565,3566,5,4,9,8,-3.9950141721705914,-3.987355072750953,-3.9873421666201785,-3.9950147177291147,-3.9873740372911235,-3.987325969528665,1.2906130774315017e-05,4.80677624583592e-05,0.01619883594846705,0.011849469877522889,-0.006391050037524604,0.005458419839998285,-0.0004663150986883302,0.011849469877522889,0.5865369177463723,0.4134209698220035,0.4134161785353761,0.5865549353368166,1.1730918530831889,0.8268371483573795,0.3462547047258093,0.9999760807282372,0.9999884196389289,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.09375,0.0,3568,3567,2,3,5,6,-3.995017970023144,-3.987366653678156,-3.987349858544519,-3.995016022470481,-3.9873703092205863,-3.9873363539285975,1.679513363672669e-05,3.395529198879643e-05,0.011442933400224398,0.0057829733646475034,-0.0012319177990907093,0.004551055565556794,0.0016595688832330424,0.0057829733646475034,0.8706783433932802,0.12929893917217505,0.12929905172398873,0.8706855567717164,1.7413639001649965,0.25859799089616375,1.4827659092688328,0.9999885385034193,0.9999924069326507,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.125,0.0,3567,3568,3,2,5,4,-3.9950165161884588,-3.987358222867675,-3.9873508928918464,-3.995017477411973,-3.987342637378308,-3.98737139851474,7.329975828529456e-06,2.8761136432020606e-05,0.009692502977590944,0.007222301123376518,0.005252309916708331,-0.00691039491509704,-0.0008290424990446965,-0.012162704831805371,0.39852646982087625,0.6014498904186717,0.601451406374668,0.3985359044931079,1.2029012967933397,0.7970623743139842,0.4058389224793555,0.999987149657654,0.9999946857993219,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.15625,0.0,3567,3570,3,0,3,0,-3.9950165161884583,-3.987358222867675,-3.9873508928918464,-3.995020425770767,-3.9873745447515176,-3.987354463426079,7.329975828529456e-06,2.0081325438514597e-05,0.006767406672779419,0.0042972048185649925,-0.005500474854992277,-0.0012032700364272841,-0.0033518724457097804,0.0042972048185649925,0.6159071460064218,0.38408424653153383,0.38407424477631086,0.6159151090849655,1.2318222550913873,0.7681584913078447,0.46366376378354257,0.9999904207577187,0.9999999523960151,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.1875,0.0,3569,3569,3,3,6,6,-3.9950192573613097,-3.9873645015274004,-3.9873585352761105,-3.9950188680959666,-3.987343074524813,-3.9873779966262894,5.966251289901692e-06,3.4922101476375644e-05,0.011768748197538592,0.009758121512841722,0.007220899871932751,-0.006558475010302711,0.0003312124307401909,-0.013779374882235462,0.41706964933494467,0.5829108570580435,0.5829080259175475,0.4170676697750362,1.165818882975591,0.8341373191099808,0.3316815638656103,0.9999878476952554,0.9999902532261914,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.21875,0.0,3569,3572,6,3,9,6,-3.995019286500246,-3.9873804522588276,-3.9873427592080923,-3.9950229231430865,-3.9873893281244728,-3.987352270327575,3.769305073531015e-05,3.7057796897776996e-05,0.012488477554550848,-0.00021408054324867365,-0.0029911667224089555,-0.003205247265657629,-0.0030982069941081214,-0.00021408054324867365,0.5205341560351798,0.4794387715349146,0.4794249680631737,0.520535898227765,1.0410700542629447,0.9588637395980883,0.0822063146648564,0.9999784280378634,0.9999884685934918,AMBIGUOUS,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.25,0.0,3567,3570,7,4,11,8,-3.995016273066173,-3.98737084353083,-3.9873370953201976,-3.995019919249021,-3.9873867472659352,-3.9873396411543847,3.37482106322895e-05,4.7106111550565544e-05,0.015874759592540588,0.004501612609459027,-0.005359558730483993,-0.0008579461210249661,-0.0031087524258293087,0.004501612609459027,0.6144013025699464,0.3855699907155261,0.385560936627709,0.6143854820612741,1.2287867846312204,0.7711309273432352,0.4576558572879852,0.999973202869587,0.9999856526556743,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.28125,0.0,3565,3569,6,2,8,4,-3.9950131170158447,-3.987350972659525,-3.9873409854224744,-3.9950184732527005,-3.98738378611846,-3.9873353840757124,9.98723705070148e-06,4.8402042747586194e-05,0.016311488405936547,0.012945789519850148,-0.011058135661064838,0.0018876538587853098,-0.004585240901064935,0.012945789519850148,0.8533060265218215,0.14665722539269685,0.14665171330235102,0.8533298632438184,1.70663588976564,0.29330893869504787,1.4133269510705921,0.9999788202061516,0.9999935937793808,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.3125,0.0,3566,3570,7,3,10,6,-3.99501301362428,-3.98734712974085,-3.987344294031941,-3.995019945667174,-3.9873891331215865,-3.9873375190128817,2.835708909021406e-06,5.161410870480054e-05,0.017393954633517783,0.01643832073117757,-0.014155139308260178,0.002283181422917391,-0.005935978942521736,0.01643832073117757,0.6575832862668528,0.3423867656588758,0.34237370782561916,0.6575983593189999,1.3151816455858527,0.684760473484495,0.6304211721013577,0.9999782688526722,0.9999927904203914,OK,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.34375,0.0,3568,3565,6,9,15,20,-3.9950160973150863,-3.987361465172895,-3.987345778748903,-3.9950132984719278,-3.9873125208978477,-3.9873805892918273,1.5686423991745357e-05,6.806839397954789e-05,0.02293904877110764,0.017652723885889454,0.01649422069086981,-0.011731152965456015,0.002381533862781726,-0.028225373656325825,0.03802716832442598,0.9619067997040464,0.9619266327672251,0.03802328634767884,1.9238334324712714,0.07605045467210482,1.8477829777991666,0.9999638771839967,0.9999780654947014,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.375,0.0,3566,3566,5,5,10,10,-3.995013172629675,-3.9873492013657525,-3.987343150421069,-3.9950131735669996,-3.9873805289319093,-3.9873118193274846,6.050944683533288e-06,6.870960442473262e-05,0.023155136691134892,0.021115968332784174,-0.010557389794827454,0.01055857853795672,5.943714898037911e-07,0.021115968332784174,0.8815319692819807,0.11843407554416012,0.11843305022165987,0.8815279916005744,1.763059960882555,0.23686712576581997,1.526192835116735,0.9999804766767604,0.9999830663134723,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.40625,0.0,3569,3569,4,4,8,8,-3.995017494636825,-3.987360878504536,-3.987353396548955,-3.995017036353794,-3.9873378655586467,-3.987373997184054,7.4819555808680605e-06,3.61316254071653e-05,0.012176357762214707,0.00965493873146217,0.007755362764712892,-0.006942414028254351,0.00040647436830409944,-0.014697776792967243,0.07365947376223175,0.9263110443313126,0.9263159594488802,0.07366323444640195,1.8526270037801928,0.1473227082086337,1.7053042955715592,0.9999837360541898,0.9999911197685362,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.4375,0.0,3571,3573,3,1,4,2,-3.995020377994489,-3.9873684994991616,-3.98736043258271,-3.9950227619433587,-3.98738512426188,-3.9873558060182743,8.066916451721085e-06,2.9318243605747085e-05,0.009880248095136768,0.007161697250906762,-0.005602545036122564,0.0015591522147841985,-0.0020216964105195245,0.007161697250906762,0.8149447981501594,0.185031011717894,0.1850274278988407,0.8149623899381067,1.629907188088266,0.3700584396167347,1.2598487484715313,0.9999861085535935,0.9999967051969928,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.46875,0.0,3572,3573,5,4,9,8,-3.995021799001597,-3.987377040461507,-3.987359131634676,-3.995022727454408,-3.98735191895411,-3.9873888673715503,1.7908826830836944e-05,3.694841744028565e-05,0.012451616677376265,0.006416342035384215,0.008465947992780443,-0.010020943326587872,-0.0007774976669785438,-0.018486891319368315,0.03156791164359052,0.9684039924746257,0.9683986117354055,0.03157028718391454,1.9368026042100313,0.06313819882750506,1.8736644053825262,0.9999815894291947,0.9999888118575115,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.5,0.0,3570,3572,6,4,10,8,-3.9950187521971587,-3.987368035170595,-3.9873526409358853,-3.9950214314855628,-3.9873461421824516,-3.987388119747383,1.5394234709642518e-05,4.1977564931183764e-05,0.014146439381808928,0.0089585822846594,0.00737793700427769,-0.011956359474680767,-0.00228921123505188,-0.019334296478958457,1.7877553938242774e-22,0.9999733643265388,0.9999584185484874,1.7876592922045488e-22,1.9999317828750263,3.5754146860288265e-22,1.9999317828750263,0.9999792090581121,0.9999866820745859,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.53125,0.0,3572,3573,5,4,9,8,-3.9950217990015973,-3.9873770404615074,-3.9873591316346766,-3.9950227274544075,-3.9873519189541113,-3.9873888673715503,1.7908826830836944e-05,3.6948417438953385e-05,0.01245161667692729,0.006416342034935241,0.008465947992481127,-0.010020943326438214,-0.0007774976668288858,-0.01848689131891934,0.031567911640858023,0.9684039924773614,0.9683986117381388,0.031570287181181766,1.9368026042155002,0.06313819882203979,1.8736644053934604,0.9999815894291957,0.9999888118575125,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.5625,0.0,3571,3573,3,1,4,2,-3.995020377994489,-3.987368499499161,-3.9873604325827103,-3.9950227619433587,-3.9873851242618814,-3.9873558060182734,8.066916450832906e-06,2.931824360796753e-05,0.009880248095885058,0.007161697251954369,-0.005602545036721196,0.0015591522152331727,-0.0020216964106691826,0.007161697251954369,0.8149447981495626,0.1850310117184994,0.18502742789944004,0.8149623899375028,1.6299071880870653,0.37005843961793944,1.2598487484691259,0.9999861085535947,0.9999967051969936,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.002967359050445104,0.1,0.3125,0.59375,0.0,3569,3569,4,4,8,8,-3.9950174946368255,-3.9873608785045347,-3.987353396548956,-3.9950170363537945,-3.9873378655586476,-3.987373997184054,7.481955578647614e-06,3.6131625406277124e-05,0.01217635776191539,0.009654938731911145,0.007755362763964602,-0.006942414027955035,0.0004064743680047833,-0.014697776791919637,0.07365947380773584,0.9263110442858058,0.9263159594033796,0.07366323449190602,1.8526270036891854,0.14732270829964186,1.7053042953895436,0.9999837360541902,0.999991119768536,OK,C1,C1,OK
